class,text,cleaned_txt,polarity,Sentiment
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
1,"Anyway, thats why I love "" Brokeback Mountain.",anyway that love brokeback mountain,0.5,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",like yeah acn love brokeback mountain,0.5,positive
1,Brokeback Mountain was so awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain was an AWESOME movie.,brokeback mountain awesom movi,0.0,positive
1,man i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,dudeee i LOVED brokeback mountain!!!!,dudee love brokeback mountain,0.5,positive
1,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,either love brokeback mountain think great that homosexu becom more accept,0.6,positive
